#N_elem,N_iter,N_block,dtype,method,t_tot,t_copy,t_exec,t_backcopy
2048,2000,1024,uint32_t,cuda_naive,33649867,100645,33529317,17321
2048,2000,1024,uint32_t,cuda_shared,29347922,102391,29224508,18578
2048,2000,1024,float,cuda_naive,33531272,101134,33409954,17671
2048,2000,1024,float,cuda_shared,29424261,102880,29300219,18718
2048,2000,1024,float,cuda_optim,37361145,101204,37239757,17670
2048,2000,1024,double,cuda_naive,33570315,103368,33446064,18439
2048,2000,1024,double,cuda_shared,31032828,102321,30910951,17112
2048,2000,1,float,thrust,242427,176705,62859,908
2048,2000,1,float,std::accumulate,401811,176705,62859,908
2048,2000,1,float,cpu,3636406,176705,62859,908
2048,2000,1,float,cpu_seq,407189,176705,62859,908
4096,2000,32,uint16_t,cuda_naive,21105402,104137,20981150,17601
4096,2000,32,uint16_t,cuda_shared,18498421,101552,18377312,17042
4096,2000,32,uint32_t,cuda_naive,21498551,103089,21375347,17671
4096,2000,32,uint32_t,cuda_shared,18340504,102880,18218417,16763
4096,2000,32,float,cuda_naive,21411876,102181,21288602,18578
4096,2000,32,float,cuda_shared,18488712,101832,18367534,16902
4096,2000,32,float,cuda_optim,18500027,101902,18378988,16623
4096,2000,32,double,cuda_naive,22707893,103928,22584130,17391
4096,2000,32,double,cuda_shared,18476419,125578,18329818,18090
4096,2000,64,uint16_t,cuda_naive,20826027,104835,20699960,18718
4096,2000,64,uint16_t,cuda_shared,18638806,106930,18511970,17252
4096,2000,64,uint32_t,cuda_naive,20645203,103717,20519904,19067
4096,2000,64,uint32_t,cuda_shared,18439892,111470,18308725,17182
4096,2000,64,float,cuda_naive,20644643,102880,20521579,17671
4096,2000,64,float,cuda_shared,18512389,102740,18390023,17181
4096,2000,64,float,cuda_optim,18506662,110562,18376963,16623
4096,2000,64,double,cuda_naive,20712113,104276,20586814,18578
4096,2000,64,double,cuda_shared,18434025,104905,18309634,17042
4096,2000,128,uint16_t,cuda_naive,24767930,101552,24645215,18578
4096,2000,128,uint16_t,cuda_shared,20664410,108258,20536805,16832
4096,2000,128,uint32_t,cuda_naive,24913064,101971,24790978,17600
4096,2000,128,uint32_t,cuda_shared,20360031,102111,20238085,17321
4096,2000,128,float,cuda_naive,24819404,102949,24696200,17740
4096,2000,128,float,cuda_shared,20614122,103369,20491547,16692
4096,2000,128,float,cuda_optim,20614332,109236,20486029,16623
4096,2000,128,double,cuda_naive,24875139,103997,24750888,17810
4096,2000,128,double,cuda_shared,20462352,103508,20339148,17182
4096,2000,256,uint16_t,cuda_naive,27262602,100225,27142402,17321
4096,2000,256,uint16_t,cuda_shared,22624919,100505,22503880,18019
4096,2000,256,uint32_t,cuda_naive,27222861,101483,27101124,17740
4096,2000,256,uint32_t,cuda_shared,22601521,102600,22479574,16832
4096,2000,256,float,cuda_naive,27027649,102391,26904793,17950
4096,2000,256,float,cuda_shared,22710197,101762,22588670,17252
4096,2000,256,float,cuda_optim,22709988,101762,22587622,18159
4096,2000,256,double,cuda_naive,28650254,103438,28526771,17600
4096,2000,256,double,cuda_shared,22736669,105674,22610531,17949
4096,2000,512,uint16_t,cuda_naive,33092236,101483,32970848,17391
4096,2000,512,uint16_t,cuda_shared,26771951,100993,26651331,17182
4096,2000,512,uint32_t,cuda_naive,33369306,103019,33245962,17740
4096,2000,512,uint32_t,cuda_shared,26782916,111470,26651471,17391
4096,2000,512,float,cuda_naive,33127926,102321,33005769,17391
4096,2000,512,float,cuda_shared,26838163,103578,26714400,17740
4096,2000,512,float,cuda_optim,27410391,101902,27287815,18230
4096,2000,512,double,cuda_naive,33212996,104765,33088186,17530
4096,2000,512,double,cuda_shared,26696381,104277,26571919,17670
4096,2000,1024,uint16_t,cuda_naive,41656735,103438,41532693,18089
4096,2000,1024,uint16_t,cuda_shared,32868458,110912,32737570,17461
4096,2000,1024,uint32_t,cuda_naive,39801969,104905,39677019,17531
4096,2000,1024,uint32_t,cuda_shared,33012265,103369,32888781,17601
4096,2000,1024,float,cuda_naive,39961422,103648,39837239,18020
4096,2000,1024,float,cuda_shared,33061575,103578,32937742,17810
4096,2000,1024,float,cuda_optim,37351577,103159,37227325,18578
4096,2000,1024,double,cuda_naive,41560770,105254,41435610,17461
4096,2000,1024,double,cuda_shared,33138542,113287,33005211,17530
4096,2000,1,float,thrust,430935,306194,121667,908
4096,2000,1,float,std::accumulate,810115,306194,121667,908
4096,2000,1,float,cpu,7273789,306194,121667,908
4096,2000,1,float,cpu_seq,810325,306194,121667,908
8192,2000,32,uint16_t,cuda_naive,22695740,110632,22564365,17949
8192,2000,32,uint16_t,cuda_shared,18524193,105114,18398964,17600
8192,2000,32,uint32_t,cuda_naive,22787724,106582,22660748,17880
8192,2000,32,uint32_t,cuda_shared,18508478,105114,18383528,17252
8192,2000,32,float,cuda_naive,22689454,105464,22558428,23048
8192,2000,32,float,cuda_shared,18582093,104975,18457702,16972
8192,2000,32,float,cuda_optim,19936779,104766,19812597,16902
8192,2000,32,double,cuda_naive,22899684,116080,22763488,17601
8192,2000,32,double,cuda_shared,20213848,116709,20077584,17112
8192,2000,64,uint16_t,cuda_naive,21870328,102182,21748102,17531
8192,2000,64,uint16_t,cuda_shared,18447225,102530,18325488,16762
8192,2000,64,uint32_t,cuda_naive,22705938,110842,22574701,17880
8192,2000,64,uint32_t,cuda_shared,18293570,105464,18168829,16902
8192,2000,64,float,cuda_naive,22621845,104626,22497245,17461
8192,2000,64,float,cuda_shared,18517069,111889,18385833,16832
8192,2000,64,float,cuda_optim,18503450,104346,18379966,16623
8192,2000,64,double,cuda_naive,22710407,108187,22582245,17461
8192,2000,64,double,cuda_shared,18804824,108467,18677010,16763
8192,2000,128,uint16_t,cuda_naive,26896342,102321,26773837,17601
8192,2000,128,uint16_t,cuda_shared,20497972,102321,20376654,16553
8192,2000,128,uint32_t,cuda_naive,26931055,103857,26807083,17600
8192,2000,128,uint32_t,cuda_shared,20526887,105184,20402077,17182
8192,2000,128,float,cuda_naive,26898298,104067,26774395,17321
8192,2000,128,float,cuda_shared,20650162,103578,20527377,16692
8192,2000,128,float,cuda_optim,20665177,103788,20541974,16972
8192,2000,128,double,cuda_naive,26928680,108886,26799958,17391
8192,2000,128,double,cuda_shared,21310254,108188,21182509,17112
8192,2000,256,uint16_t,cuda_naive,29528467,102531,29405892,17460
8192,2000,256,uint16_t,cuda_shared,22749590,102390,22627084,17531
8192,2000,256,uint32_t,cuda_naive,29629112,104416,29504860,17321
8192,2000,256,uint32_t,cuda_shared,22651948,112867,22519594,17042
8192,2000,256,float,cuda_naive,29559617,104625,29435157,17391
8192,2000,256,float,cuda_shared,22940821,104277,22816989,17041
8192,2000,256,float,cuda_optim,22774453,104905,22649434,17601
8192,2000,256,double,cuda_naive,31339860,109165,31210580,17601
8192,2000,256,double,cuda_shared,23832864,116918,23696110,17321
8192,2000,512,uint16_t,cuda_naive,36584065,110423,36453388,17741
8192,2000,512,uint16_t,cuda_shared,26920020,103997,26796326,17182
8192,2000,512,uint32_t,cuda_naive,36170382,104346,36045991,17461
8192,2000,512,uint32_t,cuda_shared,26986930,105953,26861420,17112
8192,2000,512,float,cuda_naive,36244276,104346,36119745,17671
8192,2000,512,float,cuda_shared,26976173,104905,26851502,17322
8192,2000,512,float,cuda_optim,28977262,103997,28853080,17740
8192,2000,512,double,cuda_naive,37439650,111540,37308064,17601
8192,2000,512,double,cuda_shared,28877036,109305,28747686,17601
8192,2000,1024,uint16_t,cuda_naive,47810024,103228,47685702,18579
8192,2000,1024,uint16_t,cuda_shared,35349161,101971,35227285,17321
8192,2000,1024,uint32_t,cuda_naive,47798639,105813,47671454,18858
8192,2000,1024,uint32_t,cuda_shared,35113230,105114,34988210,17461
8192,2000,1024,float,cuda_naive,47653015,105743,47527227,17531
8192,2000,1024,float,cuda_shared,35239087,104347,35114975,17252
8192,2000,1024,float,cuda_optim,38612882,104905,38488211,17251
8192,2000,1024,double,cuda_naive,47833211,107979,47705118,17601
8192,2000,1024,double,cuda_shared,35526145,110772,35395189,17670
8192,2000,1,float,thrust,424300,177053,244313,978
8192,2000,1,float,std::accumulate,1626937,177053,244313,978
8192,2000,1,float,cpu,15453380,177053,244313,978
8192,2000,1,float,cpu_seq,1630848,177053,244313,978
16384,2000,32,uint16_t,cuda_naive,24739783,109235,24610153,17740
16384,2000,32,uint16_t,cuda_shared,20650650,105044,20526259,16903
16384,2000,32,uint32_t,cuda_naive,24806553,108956,24676783,18299
16384,2000,32,uint32_t,cuda_shared,20441678,108467,20313725,17112
16384,2000,32,float,cuda_naive,24693546,108816,24564685,17600
16384,2000,32,float,cuda_shared,20558178,108257,20430155,17251
16384,2000,32,float,cuda_optim,21368642,108886,21240549,16763
16384,2000,32,double,cuda_naive,26404574,129769,26254759,17601
16384,2000,32,double,cuda_shared,20848168,116988,20711554,17182
16384,2000,64,uint16_t,cuda_naive,22825440,103997,22701188,17740
16384,2000,64,uint16_t,cuda_shared,19186589,104276,19063106,16762
16384,2000,64,uint32_t,cuda_naive,23136453,107908,23008779,17321
16384,2000,64,uint32_t,cuda_shared,20509776,108397,20382172,16763
16384,2000,64,float,cuda_naive,23131634,107419,23004379,17391
16384,2000,64,float,cuda_shared,20447895,107420,20321058,17042
16384,2000,64,float,cuda_optim,20615519,108956,20487426,16692
16384,2000,64,double,cuda_naive,24788463,128651,24639837,17530
16384,2000,64,double,cuda_shared,20450898,117198,20314213,16972
16384,2000,128,uint16_t,cuda_naive,27763241,104136,27639129,17391
16384,2000,128,uint16_t,cuda_shared,22718369,103998,22595235,16692
16384,2000,128,uint32_t,cuda_naive,28913495,107908,28785821,17251
16384,2000,128,uint32_t,cuda_shared,22600823,107768,22473359,17181
16384,2000,128,float,cuda_naive,28863068,107838,28730365,22420
16384,2000,128,float,cuda_shared,22688406,107420,22561501,16972
16384,2000,128,float,cuda_optim,20747174,116499,20611328,16902
16384,2000,128,double,cuda_naive,28939756,116569,28803072,17670
16384,2000,128,double,cuda_shared,22563945,124740,22419579,17181
16384,2000,256,uint16_t,cuda_naive,31504831,104137,31380579,17531
16384,2000,256,uint16_t,cuda_shared,24640325,104067,24516562,17182
16384,2000,256,uint32_t,cuda_naive,31490863,108188,31362839,17321
16384,2000,256,uint32_t,cuda_shared,24484085,107698,24356691,17251
16384,2000,256,float,cuda_naive,31510279,108537,31381767,17531
16384,2000,256,float,cuda_shared,24647379,115801,24512162,16972
16384,2000,256,float,cuda_optim,22936840,107908,22809306,17181
16384,2000,256,double,cuda_naive,33274458,116848,33136517,18578
16384,2000,256,double,cuda_shared,24772958,117617,24635296,17531
16384,2000,512,uint16_t,cuda_naive,39449329,106162,39323121,17461
16384,2000,512,uint16_t,cuda_shared,28923342,104556,28799021,17252
16384,2000,512,uint32_t,cuda_naive,39551020,108747,39421181,18579
16384,2000,512,uint32_t,cuda_shared,28901761,109375,28772690,17252
16384,2000,512,float,cuda_naive,39503946,108327,39374806,18368
16384,2000,512,float,cuda_shared,28953795,108886,28824654,17810
16384,2000,512,float,cuda_optim,28984037,108118,28855874,17530
16384,2000,512,double,cuda_naive,39970851,117687,39833049,17600
16384,2000,512,double,cuda_shared,29724868,118385,29586647,17321
16384,2000,1024,uint16_t,cuda_naive,54035880,105114,53910651,17600
16384,2000,1024,uint16_t,cuda_shared,37250722,105255,37124515,18439
16384,2000,1024,uint32_t,cuda_naive,54063398,109584,53933699,17601
16384,2000,1024,uint32_t,cuda_shared,37096507,108328,36967995,17601
16384,2000,1024,float,cuda_naive,53976094,111260,53837246,18438
16384,2000,1024,float,cuda_shared,37355418,108118,37227465,17391
16384,2000,1024,float,cuda_optim,39390590,108398,39262497,17251
16384,2000,1024,double,cuda_naive,54270415,116429,54133731,17810
16384,2000,1024,double,cuda_shared,39431589,118944,39292669,17461
16384,2000,1,float,thrust,685445,187181,495331,1047
16384,2000,1,float,std::accumulate,3315195,187181,495331,1047
16384,2000,1,float,cpu,36699657,187181,495331,1047
16384,2000,1,float,cpu_seq,3316941,187181,495331,1047
32768,2000,32,uint16_t,cuda_naive,26851922,114544,26716844,17880
32768,2000,32,uint16_t,cuda_shared,22322496,108886,22194124,17042
32768,2000,32,uint32_t,cuda_naive,26965767,126207,26819515,17530
32768,2000,32,uint32_t,cuda_shared,22543900,117058,22407146,17252
32768,2000,32,float,cuda_naive,27005438,117896,26866449,18718
32768,2000,32,float,cuda_shared,22656278,124740,22511633,17391
32768,2000,32,float,cuda_optim,24910131,117687,24773237,16693
32768,2000,32,double,cuda_naive,31339023,144506,31173424,18508
32768,2000,32,double,cuda_shared,24736709,132772,24584381,17042
32768,2000,64,uint16_t,cuda_naive,24913204,109375,24783993,17252
32768,2000,64,uint16_t,cuda_shared,20611119,108048,20483584,16972
32768,2000,64,uint32_t,cuda_naive,26711606,124880,26566541,17671
32768,2000,64,uint32_t,cuda_shared,21878990,118525,21741327,16623
32768,2000,64,float,cuda_naive,26625699,116569,26488316,18369
32768,2000,64,float,cuda_shared,21615540,116290,21480113,16692
32768,2000,64,float,cuda_optim,22673810,115941,22538801,16623
32768,2000,64,double,cuda_naive,28945274,131655,28788335,22769
32768,2000,64,double,cuda_shared,23352968,133262,23200150,16972
32768,2000,128,uint16_t,cuda_naive,31481084,108677,31351315,18578
32768,2000,128,uint16_t,cuda_shared,24065652,107699,23938537,16902
32768,2000,128,uint32_t,cuda_naive,31474170,118036,31336019,17601
32768,2000,128,uint32_t,cuda_shared,24633900,116639,24498193,16623
32768,2000,128,float,cuda_naive,31402859,116290,31266734,17321
32768,2000,128,float,cuda_shared,24746767,116499,24610990,16763
32768,2000,128,float,cuda_optim,24790838,116080,24655551,16693
32768,2000,128,double,cuda_naive,33239815,131585,33088395,17391
32768,2000,128,double,cuda_shared,24942398,131166,24791466,17322
32768,2000,256,uint16_t,cuda_naive,35157091,108956,35028369,17322
32768,2000,256,uint16_t,cuda_shared,25247615,115311,25112817,16972
32768,2000,256,uint32_t,cuda_naive,35332539,116988,35195855,17181
32768,2000,256,uint32_t,cuda_shared,26301624,116289,26166128,16693
32768,2000,256,float,cuda_naive,35337218,116988,35200465,17321
32768,2000,256,float,cuda_shared,25878373,115731,25743365,16832
32768,2000,256,float,cuda_optim,24711984,115661,24576348,17531
32768,2000,256,double,cuda_naive,36539646,132843,36386618,17670
32768,2000,256,double,cuda_shared,26832365,134240,26678570,17112
32768,2000,512,uint16_t,cuda_naive,43490618,108816,43360848,18439
32768,2000,512,uint16_t,cuda_shared,30660282,115941,30524856,17042
32768,2000,512,uint32_t,cuda_naive,43700568,116918,43563744,17461
32768,2000,512,uint32_t,cuda_shared,30890487,117896,30753035,17112
32768,2000,512,float,cuda_naive,43575268,118315,43437048,17461
32768,2000,512,float,cuda_shared,30782509,118036,30644707,17252
32768,2000,512,float,cuda_optim,28986970,117477,28849588,17391
32768,2000,512,double,cuda_naive,44573402,133541,44419956,17391
32768,2000,512,double,cuda_shared,31152959,132423,31000700,17252
32768,2000,1024,uint16_t,cuda_naive,60201741,109794,60071762,17670
32768,2000,1024,uint16_t,cuda_shared,39490397,109375,39360906,17601
32768,2000,1024,uint32_t,cuda_naive,60223462,118804,60078048,24096
32768,2000,1024,uint32_t,cuda_shared,39434452,117826,39295463,18718
32768,2000,1024,float,cuda_naive,60195944,118525,60057235,17670
32768,2000,1024,float,cuda_shared,39507788,116569,39371383,17321
32768,2000,1024,float,cuda_optim,39407981,124182,39264034,17321
32768,2000,1024,double,cuda_naive,60580224,153866,60403519,19975
32768,2000,1024,double,cuda_shared,41380853,136614,41223705,18019
32768,2000,1,float,thrust,1170648,211836,955809,1048
32768,2000,1,float,std::accumulate,6633742,211836,955809,1048
32768,2000,1,float,cpu,73003719,211836,955809,1048
32768,2000,1,float,cpu_seq,6642264,211836,955809,1048
65536,2000,64,uint16_t,cuda_naive,35469292,127464,35320805,18160
65536,2000,64,uint16_t,cuda_shared,28063219,118315,27925208,17042
65536,2000,64,uint32_t,cuda_naive,37559990,149675,37390200,17530
65536,2000,64,uint32_t,cuda_shared,27229217,134658,27074932,17182
65536,2000,64,float,cuda_naive,37463327,134309,37308832,17671
65536,2000,64,float,cuda_shared,27135347,132213,26983647,16972
65536,2000,64,float,cuda_optim,32593832,139757,32434868,16762
65536,2000,64,double,cuda_naive,44373580,188089,44164049,18928
65536,2000,64,double,cuda_shared,32468742,167345,32281701,17182
65536,2000,128,uint16_t,cuda_naive,34721058,118385,34582837,17321
65536,2000,128,uint16_t,cuda_shared,26810784,117616,26673961,16692
65536,2000,128,uint32_t,cuda_naive,36530147,133122,36377049,17461
65536,2000,128,uint32_t,cuda_shared,26853668,132284,26702038,16832
65536,2000,128,float,cuda_naive,36465471,131656,36313142,18159
65536,2000,128,float,cuda_shared,26953474,139687,26794091,17182
65536,2000,128,float,cuda_optim,29139369,139338,28980475,17112
65536,2000,128,double,cuda_naive,41973475,165250,41787202,18579
65536,2000,128,double,cuda_shared,31904407,165390,31719391,17181
65536,2000,256,uint16_t,cuda_naive,38556937,116150,38421022,17321
65536,2000,256,uint16_t,cuda_shared,28855664,116080,28720307,16762
65536,2000,256,uint32_t,cuda_naive,39459525,132913,39306778,17321
65536,2000,256,uint32_t,cuda_shared,28832965,133191,28680357,16902
65536,2000,256,float,cuda_naive,39397435,130956,39246713,17251
65536,2000,256,float,cuda_shared,28938359,131306,28787497,17042
65536,2000,256,float,cuda_optim,29558849,132144,29407079,17112
65536,2000,256,double,cuda_naive,43761820,173562,43566537,19277
65536,2000,256,double,cuda_shared,31110285,174818,30909904,23048
65536,2000,512,uint16_t,cuda_naive,47713710,117826,47575699,17670
65536,2000,512,uint16_t,cuda_shared,33042857,117617,32905614,17111
65536,2000,512,uint32_t,cuda_naive,47967940,132842,47814633,17950
65536,2000,512,uint32_t,cuda_shared,33103970,133890,32950454,17181
65536,2000,512,float,cuda_naive,47723209,133332,47569901,17531
65536,2000,512,float,cuda_shared,33182684,132633,33030145,17391
65536,2000,512,float,cuda_optim,30441393,139408,30282009,17461
65536,2000,512,double,cuda_naive,50635126,165878,50449273,17461
65536,2000,512,double,cuda_shared,35223513,167695,35035564,17740
65536,2000,1024,uint16_t,cuda_naive,66625744,117965,66486476,18788
65536,2000,1024,uint16_t,cuda_shared,41821287,116918,41684603,17251
65536,2000,1024,uint32_t,cuda_naive,66568891,133611,66415514,17252
65536,2000,1024,uint32_t,cuda_shared,41603654,132424,41450975,17740
65536,2000,1024,float,cuda_naive,66384015,132982,66231058,17600
65536,2000,1024,float,cuda_shared,41681319,132982,41527036,18788
65536,2000,1024,float,cuda_optim,39569948,131934,39417340,18229
65536,2000,1024,double,cuda_naive,68703730,164831,68517317,18997
65536,2000,1024,double,cuda_shared,43572614,167974,43384874,17321
65536,2000,1,float,thrust,2205591,246967,1955620,1118
65536,2000,1,float,std::accumulate,15171422,246967,1955620,1118
65536,2000,1,float,cpu,162214990,246967,1955620,1118
65536,2000,1,float,cpu_seq,15189022,246967,1955620,1118
131072,2000,128,uint16_t,cuda_naive,47602309,153446,47427561,18508
131072,2000,128,uint16_t,cuda_shared,35330024,133821,35176368,17321
131072,2000,128,uint32_t,cuda_naive,52067200,189276,51855992,19487
131072,2000,128,uint32_t,cuda_shared,36766427,174609,36572262,17042
131072,2000,128,float,cuda_naive,51988834,165320,51802422,18649
131072,2000,128,float,cuda_shared,36738839,171536,36547747,17041
131072,2000,128,float,cuda_optim,43463099,165390,43278293,16972
131072,2000,128,double,cuda_naive,68896986,274206,68602177,18090
131072,2000,128,double,cuda_shared,49373891,231531,49121407,18439
131072,2000,256,uint16_t,cuda_naive,45261152,142201,45098836,17600
131072,2000,256,uint16_t,cuda_shared,33549851,133401,33397034,16902
131072,2000,256,uint32_t,cuda_naive,47921704,174958,47725303,18928
131072,2000,256,uint32_t,cuda_shared,35199975,166577,35012376,18508
131072,2000,256,float,cuda_naive,47877144,163992,47692268,18299
131072,2000,256,float,cuda_shared,35334005,164132,35149339,18089
131072,2000,256,float,cuda_optim,39345751,171326,39153890,18020
131072,2000,256,double,cuda_naive,64379574,229786,64128486,18788
131072,2000,256,double,cuda_shared,45832682,239493,45572026,18648
131072,2000,512,uint16_t,cuda_naive,54167047,140805,54005149,18578
131072,2000,512,uint16_t,cuda_shared,37304851,133471,37151405,17461
131072,2000,512,uint32_t,cuda_naive,55996180,165180,55809697,18788
131072,2000,512,uint32_t,cuda_shared,37914376,171187,37722376,18369
131072,2000,512,float,cuda_naive,55986052,173282,55791957,18369
131072,2000,512,float,cuda_shared,37838107,164691,37653371,17531
131072,2000,512,float,cuda_optim,39469164,164342,39283590,18788
131072,2000,512,double,cuda_naive,66660107,237119,66401965,18509
131072,2000,512,double,cuda_shared,45627831,231182,45375835,18299
131072,2000,1024,uint16_t,cuda_naive,73018596,132633,72865778,17670
131072,2000,1024,uint16_t,cuda_shared,47717761,133890,47562778,18578
131072,2000,1024,uint32_t,cuda_naive,74776768,167903,74588820,17531
131072,2000,1024,uint32_t,cuda_shared,47512280,165949,47326217,17601
131072,2000,1024,float,cuda_naive,74689394,164412,74504728,17740
131072,2000,1024,float,cuda_shared,47795566,165249,47610062,17810
131072,2000,1024,float,cuda_optim,41553157,163853,41369399,17460
131072,2000,1024,double,cuda_naive,85292557,232230,85038815,19067
131072,2000,1024,double,cuda_shared,56001209,229576,55750540,18648
131072,2000,1,float,thrust,4206399,333154,3870242,1118
131072,2000,1,float,std::accumulate,33205382,333154,3870242,1118
131072,2000,1,float,cpu,367210219,333154,3870242,1118
131072,2000,1,float,cpu_seq,33234297,333154,3870242,1118
262144,2000,256,uint16_t,cuda_naive,79286569,230554,79031918,19836
262144,2000,256,uint16_t,cuda_shared,53673741,168184,53485652,17391
262144,2000,256,uint32_t,cuda_naive,89981715,300048,89660225,18928
262144,2000,256,uint32_t,cuda_shared,60181906,247037,59913706,18718
262144,2000,256,float,cuda_naive,91372930,279654,91072462,18299
262144,2000,256,float,cuda_shared,61033438,233557,60778789,18718
262144,2000,256,float,cuda_optim,74767898,236910,74509756,18718
262144,2000,256,double,cuda_naive,116138204,591156,115525747,18787
262144,2000,256,double,cuda_shared,75202954,489813,74691489,18928
262144,2000,512,uint16_t,cuda_naive,73394564,188718,73184823,18509
262144,2000,512,uint16_t,cuda_shared,51890775,166368,51703174,18788
262144,2000,512,uint32_t,cuda_naive,82949026,259120,82668534,18718
262144,2000,512,uint32_t,cuda_shared,57247987,230065,56997248,18229
262144,2000,512,float,cuda_naive,82777490,258491,82498185,18369
262144,2000,512,float,cuda_shared,57336688,236979,57078616,18648
262144,2000,512,float,cuda_optim,64248897,229995,63997809,18648
262144,2000,512,double,cuda_naive,104225195,512582,103691730,18439
262144,2000,512,double,cuda_shared,66941995,491629,66429274,18648
262144,2000,1024,uint16_t,cuda_naive,85420999,172863,85226974,18648
262144,2000,1024,uint16_t,cuda_shared,56116520,173142,55922216,18648
262144,2000,1024,uint32_t,cuda_naive,93462789,238726,93203040,18439
262144,2000,1024,uint32_t,cuda_shared,61960333,239424,61700025,18369
262144,2000,1024,float,cuda_naive,93418299,235093,93161973,18718
262144,2000,1024,float,cuda_shared,61978282,230484,61727124,18230
262144,2000,1024,float,cuda_optim,64293387,236839,64036014,18019
262144,2000,1024,double,cuda_naive,107356632,492188,106843281,18718
262144,2000,1024,double,cuda_shared,70653204,497426,70135034,18229
262144,2000,1,float,thrust,8293855,484086,7806696,1187
262144,2000,1,float,std::accumulate,66535296,484086,7806696,1187
262144,2000,1,float,cpu,874524487,484086,7806696,1187
262144,2000,1,float,cpu_seq,66561278,484086,7806696,1187
524288,2000,512,uint16_t,cuda_naive,146336053,450491,145858882,21581
524288,2000,512,uint16_t,cuda_shared,93473405,241728,93209956,18927
524288,2000,512,uint32_t,cuda_naive,154584998,735732,153827685,19067
524288,2000,512,uint32_t,cuda_shared,101575190,492676,101061212,18718
524288,2000,512,float,cuda_naive,154410389,820871,153568006,18928
524288,2000,512,float,cuda_shared,101552491,490791,101040747,18509
524288,2000,512,float,cuda_optim,126925824,486531,126417991,18649
524288,2000,512,double,cuda_naive,205854444,1511694,204320190,20115
524288,2000,512,double,cuda_shared,124650740,1032428,123597359,18438
524288,2000,1024,uint16_t,cuda_naive,125477898,342513,125113593,19207
524288,2000,1024,uint16_t,cuda_shared,85552794,233277,85298704,18299
524288,2000,1024,uint32_t,cuda_naive,131641104,668612,130951539,18438
524288,2000,1024,uint32_t,cuda_shared,91581622,495331,91064779,18649
524288,2000,1024,float,cuda_naive,131648158,646122,130981222,18369
524288,2000,1024,float,cuda_shared,91535176,498962,91013933,19557
524288,2000,1024,float,cuda_optim,103442319,480454,102939934,19416
524288,2000,1024,double,cuda_naive,174230879,1315643,172892537,20255
524288,2000,1024,double,cuda_shared,107954702,1022371,106910890,18858
524288,2000,1,float,thrust,16288849,822757,15463019,1187
524288,2000,1,float,std::accumulate,133385308,822757,15463019,1187
524288,2000,1,float,cpu,1995110830,822757,15463019,1187
524288,2000,1,float,cpu_seq,133425049,822757,15463019,1187
1048576,2000,1024,uint16_t,cuda_naive,261991359,1194814,260767909,22769
1048576,2000,1024,uint16_t,cuda_shared,165832328,517472,165292088,19766
1048576,2000,1024,uint32_t,cuda_naive,276588876,1959042,274606227,20673
1048576,2000,1024,uint32_t,cuda_shared,180449123,1058550,179368642,19137
1048576,2000,1024,float,cuda_naive,273309930,1738616,271547916,20674
1048576,2000,1024,float,cuda_shared,180610741,1035151,179553798,19137
1048576,2000,1024,float,cuda_optim,224483543,1002605,223459565,18788
1048576,2000,1024,double,cuda_naive,380485387,3072838,377387755,22140
1048576,2000,1024,double,cuda_shared,228728635,2509340,226195548,20814
1048576,2000,1,float,thrust,32665352,1740152,30922127,1187
1048576,2000,1,float,std::accumulate,264700941,1740152,30922127,1187
1048576,2000,1,float,cpu,4258308757,1740152,30922127,1187
1048576,2000,1,float,cpu_seq,264789712,1740152,30922127,1187
2097152,2000,1,float,thrust,66315499,4399726,61910534,1327
2097152,2000,1,float,std::accumulate,621510892,4399726,61910534,1327
2097152,2000,1,float,cpu,11789655992,4399726,61910534,1327
2097152,2000,1,float,cpu_seq,627580997,4399726,61910534,1327
4194304,2000,1,float,thrust,131930187,7752008,124172591,1606
4194304,2000,1,float,std::accumulate,3621394912,7752008,124172591,1606
4194304,2000,1,float,cpu,52302160113,7752008,124172591,1606
4194304,2000,1,float,cpu_seq,3617757668,7752008,124172591,1606
8388608,2000,1,float,thrust,262744412,14167699,248570078,2863
8388608,2000,1,float,std::accumulate,7489305872,14167699,248570078,2863
8388608,2000,1,float,cpu,121268162147,14167699,248570078,2863
8388608,2000,1,float,cpu_seq,7489033691,14167699,248570078,2863
16777216,2000,1,float,thrust,523475234,26293523,497175635,1467
16777216,2000,1,float,std::accumulate,14995159294,26293523,497175635,1467
